3.29,-0.02
3.30,-0.02
3.31,-0.01
3.32,-0.01
3.33,0.07
3.34,0.04
3.35,0.03
3.36,0.02
3.37,-0.07
3.38,-0.04
3.39,-0.02
3.40,-0.02
3.41,-0.01
3.42,0.07
3.43,0.04
3.44,0.03
3.45,0.02
3.46,-0.07
3.47,-0.04
3.48,-0.02
3.49,-0.02
3.50,-0.01
3.51,-0.01
3.52,0.07
3.53,0.04
3.54,0.03
3.55,0.02
3.56,-0.07
3.57,-0.04
3.58,-0.02
3.59,-0.02
3.60,-0.01
3.61,-0.01
3.62,0.07
3.63,0.04
3.64,0.03
3.65,0.02
3.66,-0.07
3.67,-0.04
3.68,-0.02
3.69,-0.02
3.70,-0.01
3.71,0.07
3.72,0.04
3.73,0.03
3.74,0.02
3.75,-0.07
3.76,-0.04
3.77,-0.02
3.78,-0.02
3.79,-0.01
3.80,-0.01
3.81,-0.01
3.82,0.07
3.83,0.04
3.84,0.03
3.85,0.02
3.86,0.02
3.87,-0.07
3.88,-0.04
3.89,-0.02
3.90,-0.02
3.91,-0.01
3.92,-0.01
3.93,-0.01
3.94,0.07
3.95,0.04
3.96,0.03
3.97,0.02
3.98,-0.07
3.99,-0.04
4.00,-0.02
4.01,-0.02
4.02,-0.01
4.03,-0.01
4.04,0.07
4.05,0.04
4.06,0.03
4.07,0.02
4.08,-0.07
4.09,-0.04
4.10,-0.02
4.11,-0.02
4.12,-0.01
4.13,-0.01
4.14,-0.01
4.15,0.07
4.16,0.04
4.17,0.03
4.18,0.02
4.19,-0.07
4.20,-0.04
4.21,-0.02
4.22,-0.02
4.23,-0.01
4.24,-0.01
4.25,0.07
4.26,0.04
4.27,0.03
4.28,0.02
4.29,-0.07
4.30,-0.04
4.31,-0.02
4.32,-0.02
4.33,-0.01
4.34,-0.01
4.35,0.07
4.36,0.04
4.37,0.03
4.38,0.02
4.39,-0.07
4.40,0.05
4.41,0.03
4.42,-0.06
4.43,-0.12
4.44,-0.16
