3.62,-0.03
3.63,0.00
3.64,0.02
3.65,0.03
3.66,0.03
3.67,0.00
3.68,-0.01
3.69,-0.02
3.70,-0.02
3.71,-0.02
3.72,0.01
3.73,0.02
3.74,0.03
3.75,0.03
3.76,0.01
3.77,-0.01
3.78,-0.01
3.79,-0.02
3.80,-0.02
3.81,-0.02
3.82,-0.03
3.83,0.00
3.84,0.02
3.85,0.03
3.86,0.03
3.87,0.04
3.88,0.01
3.89,-0.01
3.90,-0.01
3.91,-0.02
3.92,-0.02
3.93,-0.02
3.94,-0.03
3.95,0.00
3.96,0.02
3.97,0.03
3.98,0.03
3.99,0.01
4.00,-0.01
4.01,-0.01
4.02,-0.02
4.03,-0.02
4.04,-0.02
4.05,0.00
4.06,0.02
4.07,0.03
4.08,0.03
4.09,0.01
4.10,-0.01
4.11,-0.01
4.12,-0.02
4.13,-0.02
4.14,-0.02
4.15,-0.03
4.16,0.00
4.17,0.02
4.18,0.03
4.19,0.03
4.20,0.01
4.21,-0.01
4.22,-0.01
4.23,-0.02
4.24,-0.02
4.25,-0.02
4.26,0.01
4.27,0.02
4.28,0.03
4.29,0.03
4.30,0.01
4.31,-0.01
4.32,-0.01
4.33,-0.02
4.34,-0.02
4.35,-0.02
4.36,0.01
4.37,0.02
4.38,0.03
4.39,0.04
4.40,0.01
4.41,0.03
4.42,0.03
4.43,0.01
4.44,-0.03
